キャリア,地域,都道府県,店名,住所,URL,緯度,経度,取得結果
softbank,四国,香川県,ソフトバンク 宇多津,香川県綾歌郡宇多津町浜四番丁４６番２５,https://www.softbank.jp/shop/search/detail/S204/,34.30957,133.81503,ok
softbank,四国,香川県,ソフトバンク 屋島,香川県高松市屋島西町１８９９‐１,https://www.softbank.jp/shop/search/detail/S200/,34.339016,134.10023,ok
softbank,四国,香川県,ソフトバンク 観音寺,香川県観音寺市植田町１０５１‐３,https://www.softbank.jp/shop/search/detail/S201/,34.120758,133.67957,ok
softbank,四国,香川県,ソフトバンク 丸亀,香川県丸亀市中府町１丁目５‐１　ハローズ丸亀中府１階,https://www.softbank.jp/shop/search/detail/S221/,34.27683,133.79665,ok
softbank,四国,香川県,ソフトバンク 丸亀中央,香川県丸亀市郡家町字八幡下２５４０,https://www.softbank.jp/shop/search/detail/S205/,34.25769,133.81317,ok
softbank,四国,香川県,ソフトバンク 丸亀町商店街,香川県高松市丸亀町１２‐１１,https://www.softbank.jp/shop/search/detail/S228/,34.344025,134.05028,ok
softbank,四国,香川県,ソフトバンク 丸亀土器,香川県丸亀市土器町東７丁目４２４,https://www.softbank.jp/shop/search/detail/S239/,34.295074,133.8124,ok
softbank,四国,香川県,ソフトバンク 香川国分寺,香川県高松市国分寺町国分字野間９５番８,https://www.softbank.jp/shop/search/detail/SA08/,34.2973,133.95746,ok
softbank,四国,香川県,ソフトバンク 高松レインボーロード,香川県高松市多肥下町１５４１‐１８,https://www.softbank.jp/shop/search/detail/S226/,34.302486,134.05902,ok
softbank,四国,香川県,ソフトバンク 高松一宮,香川県高松市一宮町７６６‐２,https://www.softbank.jp/shop/search/detail/S233/,34.288097,134.02718,ok
softbank,四国,香川県,ソフトバンク 高松中央,香川県高松市今里町１丁目３０‐１８,https://www.softbank.jp/shop/search/detail/S245/,34.324154,134.0566,ok
softbank,四国,香川県,ソフトバンク 坂出,香川県坂出市中央町３丁目４号,https://www.softbank.jp/shop/search/detail/SA15/,34.318287,133.85019,ok
softbank,四国,香川県,ソフトバンク 十川,香川県高松市十川西町３９５‐５,https://www.softbank.jp/shop/search/detail/S215/,34.278233,134.10243,ok
softbank,四国,香川県,ソフトバンク 小豆島,香川県小豆郡土庄町淵崎甲２１２８‐５,https://www.softbank.jp/shop/search/detail/S225/,34.486942,134.19244,ok
softbank,四国,香川県,ソフトバンク 善通寺,香川県善通寺市上吉田町３６６番地３,https://www.softbank.jp/shop/search/detail/SA09/,34.236336,133.78679,ok
